"Date","Price","Open","High","Low","Vol.","Change %"
"03/29/2024","5.254","5.254","5.254","5.254","","0.37%"
"03/28/2024","5.234","5.234","5.234","5.234","","-0.59%"
"03/27/2024","5.265","5.265","5.265","5.265","","1.09%"
"03/26/2024","5.209","5.209","5.209","5.209","","0.18%"
"03/25/2024","5.199","5.199","5.199","5.199","","-0.96%"
"03/22/2024","5.250","5.250","5.250","5.250","","1.84%"
"03/21/2024","5.155","5.155","5.155","5.155","","1.13%"
"03/20/2024","5.097","5.097","5.097","5.097","","-1.05%"
"03/19/2024","5.151","5.151","5.151","5.151","","1.41%"
"03/18/2024","5.079","5.079","5.079","5.079","","-0.91%"
"03/15/2024","5.126","5.126","5.126","5.126","","-0.16%"
"03/14/2024","5.134","5.134","5.134","5.134","","0.63%"
"03/13/2024","5.102","5.102","5.102","5.102","","0.45%"
"03/12/2024","5.079","5.079","5.079","5.079","","-1.93%"
"03/11/2024","5.179","5.179","5.179","5.179","","0.94%"
"03/08/2024","5.131","5.131","5.131","5.131","","0.46%"
"03/07/2024","5.108","5.108","5.108","5.108","","0.19%"
"03/06/2024","5.098","5.098","5.098","5.098","","-0.25%"
"03/05/2024","5.111","5.111","5.111","5.111","","1.84%"
"03/04/2024","5.019","5.019","5.019","5.019","","0.53%"
"03/01/2024","4.992","4.992","4.992","4.992","","0.57%"
"02/29/2024","4.964","4.964","4.964","4.964","","0.20%"
"02/28/2024","4.954","4.954","4.954","4.954","","1.31%"
"02/27/2024","4.890","4.890","4.890","4.890","","-0.06%"
